Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
22/07/2024;16:00:00;0             ;301             ;464.17;
22/07/2024;16:15:00;0             ;298             ;455.3;
22/07/2024;16:30:00;0             ;295             ;446.49;
22/07/2024;16:45:00;0             ;293             ;440.65;
22/07/2024;17:00:00;0             ;291             ;434.83;
22/07/2024;17:15:00;0             ;288             ;426.16;
22/07/2024;17:30:00;0             ;286             ;420.41;
22/07/2024;17:45:00;0             ;284             ;414.69;
22/07/2024;18:00:00;0             ;282             ;408.99;
22/07/2024;18:15:00;0             ;281             ;406.16;
22/07/2024;18:30:00;0             ;279             ;400.5;
22/07/2024;18:45:00;0             ;278             ;397.69;
22/07/2024;19:00:00;0             ;277             ;394.88;
22/07/2024;19:15:00;0             ;277             ;394.88;
22/07/2024;19:30:00;0             ;277             ;394.88;
22/07/2024;19:45:00;0             ;277             ;394.88;
22/07/2024;20:00:00;0             ;278             ;397.69;
22/07/2024;20:15:00;0             ;279             ;400.5;
22/07/2024;20:30:00;0             ;281             ;406.16;
22/07/2024;20:45:00;0             ;283             ;411.84;
22/07/2024;21:00:00;0             ;285             ;417.55;
22/07/2024;21:15:00;0             ;288             ;426.16;
22/07/2024;21:30:00;0             ;291             ;434.83;
22/07/2024;21:45:00;0             ;294             ;443.56;
22/07/2024;22:00:00;0             ;296             ;449.42;
22/07/2024;22:15:00;0             ;299             ;458.25;
22/07/2024;22:30:00;0             ;302             ;467.14;
22/07/2024;22:45:00;0             ;305             ;476.08;
22/07/2024;23:00:00;0             ;307             ;482.08;
22/07/2024;23:15:00;0             ;310             ;491.13;
22/07/2024;23:30:00;0             ;312             ;498.93;
22/07/2024;23:45:00;0             ;315             ;508.47;
23/07/2024;00:00:00;0             ;316             ;511.66;
23/07/2024;00:15:00;0             ;318             ;518.06;
23/07/2024;00:30:00;0             ;319             ;521.27;
23/07/2024;00:45:00;0             ;320             ;524.49;
23/07/2024;01:00:00;0             ;321             ;527.71;
23/07/2024;01:15:00;0             ;322             ;530.94;
23/07/2024;01:30:00;0             ;323             ;534.18;
23/07/2024;01:45:00;0             ;324             ;537.43;
23/07/2024;02:00:00;0             ;324             ;537.43;
23/07/2024;02:15:00;0             ;324             ;537.43;
23/07/2024;02:30:00;0             ;324             ;537.43;
23/07/2024;02:45:00;0             ;325             ;540.67;
23/07/2024;03:00:00;0             ;325             ;540.67;
23/07/2024;03:15:00;0             ;324             ;537.43;
23/07/2024;03:30:00;0             ;324             ;537.43;
23/07/2024;03:45:00;0             ;323             ;534.18;
23/07/2024;04:00:00;0             ;324             ;537.43;
23/07/2024;04:15:00;0             ;322             ;530.94;
23/07/2024;04:30:00;0             ;323             ;534.18;
23/07/2024;04:45:00;0             ;321             ;527.71;
23/07/2024;05:00:00;0             ;320             ;524.49;
23/07/2024;05:15:00;0             ;319             ;521.27;
23/07/2024;05:30:00;0             ;318             ;518.06;
23/07/2024;05:45:00;0             ;317             ;514.86;
23/07/2024;06:00:00;0             ;316             ;511.66;
23/07/2024;06:15:00;0             ;314             ;505.28;
23/07/2024;06:30:00;0             ;313             ;502.1;
23/07/2024;06:45:00;0             ;311             ;495.76;
23/07/2024;07:00:00;0             ;310             ;491.13;
23/07/2024;07:15:00;0             ;308             ;485.09;
23/07/2024;07:30:00;0             ;307             ;482.08;
23/07/2024;07:45:00;0             ;305             ;476.08;
23/07/2024;08:00:00;0             ;303             ;470.11;
23/07/2024;08:15:00;0             ;302             ;467.14;
23/07/2024;08:30:00;0             ;301             ;464.17;
23/07/2024;08:45:00;0             ;300             ;461.2;
23/07/2024;09:00:00;0             ;299             ;458.25;
23/07/2024;09:15:00;0             ;298             ;455.3;
23/07/2024;09:30:00;0             ;297             ;452.35;
23/07/2024;09:45:00;0             ;296             ;449.42;
23/07/2024;10:00:00;0             ;295             ;446.49;
23/07/2024;10:15:00;0             ;294             ;443.56;
23/07/2024;10:30:00;0             ;294             ;443.56;
23/07/2024;10:45:00;0             ;293             ;440.65;
23/07/2024;11:00:00;0             ;292             ;437.73;
23/07/2024;11:15:00;0             ;291             ;434.83;
23/07/2024;11:30:00;0             ;290             ;431.93;
23/07/2024;11:45:00;0             ;291             ;434.83;
23/07/2024;12:00:00;0             ;290             ;431.93;
23/07/2024;12:15:00;0             ;290             ;431.93;
23/07/2024;12:30:00;0             ;290             ;431.93;
23/07/2024;12:45:00;0             ;290             ;431.93;
23/07/2024;13:00:00;0             ;290             ;431.93;
23/07/2024;13:15:00;0             ;290             ;431.93;
23/07/2024;13:30:00;0             ;289             ;429.04;
23/07/2024;13:45:00;0             ;289             ;429.04;
23/07/2024;14:00:00;0             ;289             ;429.04;
23/07/2024;14:15:00;0             ;289             ;429.04;
23/07/2024;14:30:00;0             ;289             ;429.04;
23/07/2024;14:45:00;0             ;289             ;429.04;
23/07/2024;15:00:00;0             ;289             ;429.04;
23/07/2024;15:15:00;0             ;289             ;429.04;
23/07/2024;15:30:00;0             ;289             ;429.04;
23/07/2024;15:45:00;0             ;289             ;429.04;
23/07/2024;16:00:00;0             ;289             ;429.04;
23/07/2024;16:15:00;0             ;289             ;429.04;
23/07/2024;16:30:00;0             ;288             ;426.16;
23/07/2024;16:45:00;0             ;288             ;426.16;
23/07/2024;17:00:00;0             ;288             ;426.16;
23/07/2024;17:15:00;0             ;288             ;426.16;
23/07/2024;17:30:00;0             ;289             ;429.04;
23/07/2024;17:45:00;0             ;288             ;426.16;
23/07/2024;18:00:00;0             ;288             ;426.16;
23/07/2024;18:15:00;0             ;288             ;426.16;
23/07/2024;18:30:00;0             ;288             ;426.16;
23/07/2024;18:45:00;0             ;288             ;426.16;
23/07/2024;19:00:00;0             ;288             ;426.16;
23/07/2024;19:15:00;0             ;288             ;426.16;
23/07/2024;19:30:00;0             ;288             ;426.16;
23/07/2024;19:45:00;0             ;288             ;426.16;
23/07/2024;20:00:00;0             ;288             ;426.16;
23/07/2024;20:15:00;0             ;288             ;426.16;
23/07/2024;20:30:00;0             ;288             ;426.16;
23/07/2024;20:45:00;0             ;287             ;423.28;
23/07/2024;21:00:00;0             ;288             ;426.16;
23/07/2024;21:15:00;0             ;288             ;426.16;
23/07/2024;21:30:00;0             ;287             ;423.28;
23/07/2024;21:45:00;0             ;288             ;426.16;
23/07/2024;22:00:00;0             ;287             ;423.28;
23/07/2024;22:15:00;0             ;287             ;423.28;
23/07/2024;22:30:00;0             ;287             ;423.28;
23/07/2024;22:45:00;0             ;287             ;423.28;
23/07/2024;23:00:00;0             ;287             ;423.28;
23/07/2024;23:15:00;0             ;287             ;423.28;
23/07/2024;23:30:00;0             ;286             ;420.41;
23/07/2024;23:45:00;0             ;286             ;420.41;
24/07/2024;00:00:00;0             ;286             ;420.41;
24/07/2024;00:15:00;0             ;286             ;420.41;
24/07/2024;00:30:00;0             ;285             ;417.55;
24/07/2024;00:45:00;0             ;285             ;417.55;
24/07/2024;01:00:00;0             ;285             ;417.55;
24/07/2024;01:15:00;0             ;284             ;414.69;
24/07/2024;01:30:00;0             ;284             ;414.69;
24/07/2024;01:45:00;0             ;283             ;411.84;
24/07/2024;02:00:00;0             ;283             ;411.84;
24/07/2024;02:15:00;0             ;283             ;411.84;
24/07/2024;02:30:00;0             ;283             ;411.84;
24/07/2024;02:45:00;0             ;282             ;408.99;
24/07/2024;03:00:00;0             ;282             ;408.99;
24/07/2024;03:15:00;0             ;282             ;408.99;
24/07/2024;03:30:00;0             ;282             ;408.99;
24/07/2024;03:45:00;0             ;282             ;408.99;
24/07/2024;04:00:00;0             ;282             ;408.99;
24/07/2024;04:15:00;0             ;282             ;408.99;
24/07/2024;04:30:00;0             ;283             ;411.84;
24/07/2024;04:45:00;0             ;283             ;411.84;
24/07/2024;05:00:00;0             ;284             ;414.69;
24/07/2024;05:15:00;0             ;284             ;414.69;
24/07/2024;05:30:00;0             ;286             ;420.41;
24/07/2024;05:45:00;0             ;287             ;423.28;
24/07/2024;06:00:00;0             ;288             ;426.16;
24/07/2024;06:15:00;0             ;289             ;429.04;
24/07/2024;06:30:00;0             ;290             ;431.93;
24/07/2024;06:45:00;0             ;292             ;437.73;
24/07/2024;07:00:00;0             ;293             ;440.65;
24/07/2024;07:15:00;0             ;294             ;443.56;
24/07/2024;07:30:00;0             ;296             ;449.42;
24/07/2024;07:45:00;0             ;297             ;452.35;
24/07/2024;08:00:00;0             ;298             ;455.3;
24/07/2024;08:15:00;0             ;299             ;458.25;
24/07/2024;08:30:00;0             ;300             ;461.2;
24/07/2024;08:45:00;0             ;298             ;455.3;
24/07/2024;09:00:00;0             ;302             ;467.14;
24/07/2024;09:15:00;0             ;303             ;470.11;
24/07/2024;09:30:00;0             ;303             ;470.11;
24/07/2024;09:45:00;0             ;304             ;473.1;
24/07/2024;10:00:00;0             ;304             ;473.1;
24/07/2024;10:15:00;0             ;304             ;473.1;
24/07/2024;10:30:00;0             ;305             ;476.08;
24/07/2024;10:45:00;0             ;305             ;476.08;
24/07/2024;11:00:00;0             ;306             ;479.08;
24/07/2024;11:15:00;0             ;306             ;479.08;
24/07/2024;11:30:00;0             ;307             ;482.08;
24/07/2024;11:45:00;0             ;307             ;482.08;
24/07/2024;12:00:00;0             ;308             ;485.09;
24/07/2024;12:15:00;0             ;308             ;485.09;
24/07/2024;12:30:00;0             ;309             ;488.1;
24/07/2024;12:45:00;0             ;309             ;488.1;
24/07/2024;13:00:00;0             ;309             ;488.1;
24/07/2024;13:15:00;0             ;309             ;488.1;
24/07/2024;13:30:00;0             ;309             ;488.1;
24/07/2024;13:45:00;0             ;309             ;488.1;
24/07/2024;14:00:00;0             ;308             ;485.09;
24/07/2024;14:15:00;0             ;308             ;485.09;
24/07/2024;14:30:00;0             ;306             ;479.08;
24/07/2024;14:45:00;0             ;305             ;476.08;
24/07/2024;15:00:00;0             ;304             ;473.1;
24/07/2024;15:15:00;0             ;303             ;470.11;
24/07/2024;15:30:00;0             ;301             ;464.17;
24/07/2024;15:45:00;0             ;299             ;458.25;
24/07/2024;16:00:00;0             ;298             ;455.3;
24/07/2024;16:15:00;0             ;295             ;446.49;
24/07/2024;16:30:00;0             ;293             ;440.65;
24/07/2024;16:45:00;0             ;292             ;437.73;
24/07/2024;17:00:00;0             ;289             ;429.04;
24/07/2024;17:15:00;0             ;287             ;423.28;
24/07/2024;17:30:00;0             ;285             ;417.55;
24/07/2024;17:45:00;0             ;283             ;411.84;
24/07/2024;18:00:00;0             ;281             ;406.16;
24/07/2024;18:15:00;0             ;279             ;400.5;
24/07/2024;18:30:00;0             ;278             ;397.69;
24/07/2024;18:45:00;0             ;275             ;389.28;
24/07/2024;19:00:00;0             ;274             ;386.49;
24/07/2024;19:15:00;0             ;272             ;380.93;
24/07/2024;19:30:00;0             ;271             ;378.16;
24/07/2024;19:45:00;0             ;270             ;375.4;
24/07/2024;20:00:00;0             ;269             ;372.64;
24/07/2024;20:15:00;0             ;267             ;367.15;
24/07/2024;20:30:00;0             ;267             ;367.15;
24/07/2024;20:45:00;0             ;265             ;361.69;
24/07/2024;21:00:00;0             ;265             ;361.69;
24/07/2024;21:15:00;0             ;263             ;356.26;
24/07/2024;21:30:00;0             ;263             ;356.26;
24/07/2024;21:45:00;0             ;262             ;353.55;
24/07/2024;22:00:00;0             ;262             ;353.55;
24/07/2024;22:15:00;0             ;261             ;350.86;
